event_id,release_time,model_id,y_true,y_pred,signal,pnl,tau
128,2024-10-10 13:31:00+00:00,M0_elasticnet,-0.0037587093132398,-0.004977050894151368,Short,0.0037587093132398,0.0017952482827316154
129,2024-10-11 13:30:00+00:00,M0_elasticnet,-0.0052962646545918,-0.005779619166956652,Short,0.0052962646545918,0.0017952482827316154
131,2024-11-11 13:30:00+00:00,M0_elasticnet,-0.0027699116724794,-0.002395237178945059,Short,0.0027699116724794,0.0017952482827316154
132,2024-11-17 19:00:00+00:00,M0_elasticnet,-0.0073517627139612,-0.007168199916902972,Short,0.0073517627139612,0.0017952482827316154
135,2024-12-21 19:00:00+00:00,M0_elasticnet,-0.0027526299033415,-0.003292442554022192,Short,0.0027526299033415,0.0017952482827316154
136,2025-01-10 13:30:00+00:00,M0_elasticnet,-0.0022981751439285,-0.0040163794681689876,Short,0.0022981751439285,0.0017952482827316154
137,2025-01-14 13:30:00+00:00,M0_elasticnet,-0.0164171034700309,-0.009250513189899634,Short,0.0164171034700309,0.0017952482827316154
138,2025-01-19 19:00:00+00:00,M0_elasticnet,-0.005481479751943,-0.006616415094861248,Short,0.005481479751943,0.0017952482827316154
139,2025-02-07 13:30:00+00:00,M0_elasticnet,-0.0098783816686515,-0.007067025523027822,Short,0.0098783816686515,0.0017952482827316154
141,2025-03-07 13:30:00+00:00,M0_elasticnet,-0.0004406712229589,0.001990563163059281,Long,-0.0004406712229589,0.0017952482827316154
142,2025-03-11 13:32:00+00:00,M0_elasticnet,-0.0066263362433678,-0.006309533248780606,Short,0.0066263362433678,0.0017952482827316154
143,2025-03-19 19:00:00+00:00,M0_elasticnet,-0.0022438078999722,-0.003246422491620985,Short,0.0022438078999722,0.0017952482827316154
144,2025-04-11 13:30:00+00:00,M0_elasticnet,-0.0039246834276212,-0.006273978193516353,Short,0.0039246834276212,0.0017952482827316154
145,2025-04-11 13:32:00+00:00,M0_elasticnet,-0.0028141091937897,-0.003291050111674281,Short,0.0028141091937897,0.0017952482827316154
146,2025-05-02 13:30:00+00:00,M0_elasticnet,-0.0131367684259356,-0.012152431083730056,Short,0.0131367684259356,0.0017952482827316154
147,2025-05-12 13:31:00+00:00,M0_elasticnet,-0.0093753090530386,-0.008347554128258435,Short,0.0093753090530386,0.0017952482827316154
148,2025-05-15 19:00:00+00:00,M0_elasticnet,0.0001188610594737,-0.00323664072600523,Short,-0.0001188610594737,0.0017952482827316154
149,2025-06-06 13:30:00+00:00,M0_elasticnet,0.0036688486596573,0.0036022794638107037,Long,0.0036688486596573,0.0017952482827316154
150,2025-06-10 13:31:00+00:00,M0_elasticnet,0.0011906861894694,-0.0026646776666080134,Short,-0.0011906861894694,0.0017952482827316154
151,2025-06-20 19:00:00+00:00,M0_elasticnet,-0.0125240445906007,-0.007374016366123614,Short,0.0125240445906007,0.0017952482827316154
152,2025-07-04 13:30:00+00:00,M0_elasticnet,0.0047574067514498,0.003074721160847843,Long,0.0047574067514498,0.0017952482827316154
153,2025-07-14 13:30:00+00:00,M0_elasticnet,-0.015239939528597,-0.0068178352935950055,Short,0.015239939528597,0.0017952482827316154
154,2025-07-17 19:00:00+00:00,M0_elasticnet,-0.0067904529015092,-0.0069883468322997685,Short,0.0067904529015092,0.0017952482827316154
155,2025-08-08 13:30:00+00:00,M0_elasticnet,-0.0044596635646649,-0.0027603527479028705,Short,0.0044596635646649,0.0017952482827316154
156,2025-08-13 13:31:00+00:00,M0_elasticnet,-0.0017259300553437,-0.0036110932837057482,Short,0.0017259300553437,0.0017952482827316154
157,2025-09-05 13:30:00+00:00,M0_elasticnet,-0.0008588392078572,-0.003938624930286634,Short,0.0008588392078572,0.0017952482827316154
158,2025-09-13 13:31:00+00:00,M0_elasticnet,-0.0013999444736979,-0.002858333351531862,Short,0.0013999444736979,0.0017952482827316154
159,2025-09-20 19:00:00+00:00,M0_elasticnet,-0.0133673001451445,-0.007461733086029274,Short,0.0133673001451445,0.0017952482827316154
160,2025-10-10 13:30:00+00:00,M0_elasticnet,-0.0107763068753038,-0.007611601066130088,Short,0.0107763068753038,0.0017952482827316154
161,2025-10-12 13:30:00+00:00,M0_elasticnet,0.0008912416644025,0.002040182654528678,Long,0.0008912416644025,0.0017952482827316154
162,2025-11-07 13:30:00+00:00,M0_elasticnet,-0.0040980556886695,-0.006856718771183426,Short,0.0040980556886695,0.0017952482827316154
163,2025-11-13 13:30:00+00:00,M0_elasticnet,-0.0032591323604431,-0.002559317147418985,Short,0.0032591323604431,0.0017952482827316154
164,2025-11-15 19:00:00+00:00,M0_elasticnet,0.0023559699666388,-0.0021764006079140197,Short,-0.0023559699666388,0.0017952482827316154
165,2025-12-05 13:30:00+00:00,M0_elasticnet,-0.0007949182333868,-0.0024436505158910373,Short,0.0007949182333868,0.0017952482827316154
167,2025-12-16 19:00:00+00:00,M0_elasticnet,-0.0045610183605263,-0.006300489836695678,Short,0.0045610183605263,0.0017952482827316154
128,2024-10-10 13:31:00+00:00,M0_gbdt,-0.0037587093132398,-0.006468669427552091,Short,0.0037587093132398,0.002009085561887416
129,2024-10-11 13:30:00+00:00,M0_gbdt,-0.0052962646545918,-0.006254526768159863,Short,0.0052962646545918,0.002009085561887416
131,2024-11-11 13:30:00+00:00,M0_gbdt,-0.0027699116724794,-0.003472858277289767,Short,0.0027699116724794,0.002009085561887416
132,2024-11-17 19:00:00+00:00,M0_gbdt,-0.0073517627139612,-0.008898263621849358,Short,0.0073517627139612,0.002009085561887416
134,2024-12-13 13:31:00+00:00,M0_gbdt,-0.0034128973739113,-0.0021145796378392607,Short,0.0034128973739113,0.002009085561887416
135,2024-12-21 19:00:00+00:00,M0_gbdt,-0.0027526299033415,-0.004208679238376833,Short,0.0027526299033415,0.002009085561887416
136,2025-01-10 13:30:00+00:00,M0_gbdt,-0.0022981751439285,-0.00472565416322572,Short,0.0022981751439285,0.002009085561887416
137,2025-01-14 13:30:00+00:00,M0_gbdt,-0.0164171034700309,-0.0067380010575457125,Short,0.0164171034700309,0.002009085561887416
138,2025-01-19 19:00:00+00:00,M0_gbdt,-0.005481479751943,-0.005088577349748038,Short,0.005481479751943,0.002009085561887416
139,2025-02-07 13:30:00+00:00,M0_gbdt,-0.0098783816686515,-0.008858601439321089,Short,0.0098783816686515,0.002009085561887416
142,2025-03-11 13:32:00+00:00,M0_gbdt,-0.0066263362433678,-0.00594817741350442,Short,0.0066263362433678,0.002009085561887416
144,2025-04-11 13:30:00+00:00,M0_gbdt,-0.0039246834276212,-0.008200590359370827,Short,0.0039246834276212,0.002009085561887416
145,2025-04-11 13:32:00+00:00,M0_gbdt,-0.0028141091937897,-0.003722319011553962,Short,0.0028141091937897,0.002009085561887416
146,2025-05-02 13:30:00+00:00,M0_gbdt,-0.0131367684259356,-0.009642424578444445,Short,0.0131367684259356,0.002009085561887416
147,2025-05-12 13:31:00+00:00,M0_gbdt,-0.0093753090530386,-0.00958585016005307,Short,0.0093753090530386,0.002009085561887416
149,2025-06-06 13:30:00+00:00,M0_gbdt,0.0036688486596573,0.004906337837347557,Long,0.0036688486596573,0.002009085561887416
151,2025-06-20 19:00:00+00:00,M0_gbdt,-0.0125240445906007,-0.008447433997282344,Short,0.0125240445906007,0.002009085561887416
153,2025-07-14 13:30:00+00:00,M0_gbdt,-0.015239939528597,-0.008494747853277128,Short,0.015239939528597,0.002009085561887416
154,2025-07-17 19:00:00+00:00,M0_gbdt,-0.0067904529015092,-0.007015461323168817,Short,0.0067904529015092,0.002009085561887416
155,2025-08-08 13:30:00+00:00,M0_gbdt,-0.0044596635646649,-0.0024294269676906465,Short,0.0044596635646649,0.002009085561887416
157,2025-09-05 13:30:00+00:00,M0_gbdt,-0.0008588392078572,-0.004290159720548994,Short,0.0008588392078572,0.002009085561887416
159,2025-09-20 19:00:00+00:00,M0_gbdt,-0.0133673001451445,-0.00822469395747761,Short,0.0133673001451445,0.002009085561887416
160,2025-10-10 13:30:00+00:00,M0_gbdt,-0.0107763068753038,-0.00947372052581646,Short,0.0107763068753038,0.002009085561887416
162,2025-11-07 13:30:00+00:00,M0_gbdt,-0.0040980556886695,-0.008299253204226606,Short,0.0040980556886695,0.002009085561887416
167,2025-12-16 19:00:00+00:00,M0_gbdt,-0.0045610183605263,-0.006543608301926407,Short,0.0045610183605263,0.002009085561887416
128,2024-10-10 13:31:00+00:00,M0_ols,-0.0037587093132398,-0.007589187947633383,Short,0.0037587093132398,0.002179345436354386
129,2024-10-11 13:30:00+00:00,M0_ols,-0.0052962646545918,-0.007414239859693238,Short,0.0052962646545918,0.002179345436354386
131,2024-11-11 13:30:00+00:00,M0_ols,-0.0027699116724794,-0.0032705862131658754,Short,0.0027699116724794,0.002179345436354386
132,2024-11-17 19:00:00+00:00,M0_ols,-0.0073517627139612,-0.007788680189017497,Short,0.0073517627139612,0.002179345436354386
135,2024-12-21 19:00:00+00:00,M0_ols,-0.0027526299033415,-0.0029101806853232336,Short,0.0027526299033415,0.002179345436354386
136,2025-01-10 13:30:00+00:00,M0_ols,-0.0022981751439285,-0.00482850479736661,Short,0.0022981751439285,0.002179345436354386
137,2025-01-14 13:30:00+00:00,M0_ols,-0.0164171034700309,-0.011299721436380427,Short,0.0164171034700309,0.002179345436354386
138,2025-01-19 19:00:00+00:00,M0_ols,-0.005481479751943,-0.00724467599072097,Short,0.005481479751943,0.002179345436354386
139,2025-02-07 13:30:00+00:00,M0_ols,-0.0098783816686515,-0.0077189489727485456,Short,0.0098783816686515,0.002179345436354386
141,2025-03-07 13:30:00+00:00,M0_ols,-0.0004406712229589,0.002856572711632239,Long,-0.0004406712229589,0.002179345436354386
142,2025-03-11 13:32:00+00:00,M0_ols,-0.0066263362433678,-0.006735762086850597,Short,0.0066263362433678,0.002179345436354386
143,2025-03-19 19:00:00+00:00,M0_ols,-0.0022438078999722,-0.002870626802149526,Short,0.0022438078999722,0.002179345436354386
144,2025-04-11 13:30:00+00:00,M0_ols,-0.0039246834276212,-0.007158725794141811,Short,0.0039246834276212,0.002179345436354386
145,2025-04-11 13:32:00+00:00,M0_ols,-0.0028141091937897,-0.003764399628528301,Short,0.0028141091937897,0.002179345436354386
146,2025-05-02 13:30:00+00:00,M0_ols,-0.0131367684259356,-0.013892261077255698,Short,0.0131367684259356,0.002179345436354386
147,2025-05-12 13:31:00+00:00,M0_ols,-0.0093753090530386,-0.009000945850063616,Short,0.0093753090530386,0.002179345436354386
148,2025-05-15 19:00:00+00:00,M0_ols,0.0001188610594737,-0.002798978660693425,Short,-0.0001188610594737,0.002179345436354386
149,2025-06-06 13:30:00+00:00,M0_ols,0.0036688486596573,0.005301753849258916,Long,0.0036688486596573,0.002179345436354386
151,2025-06-20 19:00:00+00:00,M0_ols,-0.0125240445906007,-0.008457041389179982,Short,0.0125240445906007,0.002179345436354386
152,2025-07-04 13:30:00+00:00,M0_ols,0.0047574067514498,0.004366066259556963,Long,0.0047574067514498,0.002179345436354386
153,2025-07-14 13:30:00+00:00,M0_ols,-0.015239939528597,-0.007525132225567354,Short,0.015239939528597,0.002179345436354386
154,2025-07-17 19:00:00+00:00,M0_ols,-0.0067904529015092,-0.006600877149265117,Short,0.0067904529015092,0.002179345436354386
155,2025-08-08 13:30:00+00:00,M0_ols,-0.0044596635646649,-0.0030158940119449067,Short,0.0044596635646649,0.002179345436354386
156,2025-08-13 13:31:00+00:00,M0_ols,-0.0017259300553437,-0.0032002812185889995,Short,0.0017259300553437,0.002179345436354386
157,2025-09-05 13:30:00+00:00,M0_ols,-0.0008588392078572,-0.004422111675596041,Short,0.0008588392078572,0.002179345436354386
158,2025-09-13 13:31:00+00:00,M0_ols,-0.0013999444736979,-0.002514617941524022,Short,0.0013999444736979,0.002179345436354386
159,2025-09-20 19:00:00+00:00,M0_ols,-0.0133673001451445,-0.009021638301736416,Short,0.0133673001451445,0.002179345436354386
160,2025-10-10 13:30:00+00:00,M0_ols,-0.0107763068753038,-0.008622669103344504,Short,0.0107763068753038,0.002179345436354386
161,2025-10-12 13:30:00+00:00,M0_ols,0.0008912416644025,0.003297531666360678,Long,0.0008912416644025,0.002179345436354386
162,2025-11-07 13:30:00+00:00,M0_ols,-0.0040980556886695,-0.006978879163921797,Short,0.0040980556886695,0.002179345436354386
167,2025-12-16 19:00:00+00:00,M0_ols,-0.0045610183605263,-0.005703079286385185,Short,0.0045610183605263,0.002179345436354386
128,2024-10-10 13:31:00+00:00,M1_elasticnet,-0.0037587093132398,-0.0060407350910252145,Short,0.0037587093132398,0.0018687022721640251
129,2024-10-11 13:30:00+00:00,M1_elasticnet,-0.0052962646545918,-0.0051632351939609675,Short,0.0052962646545918,0.0018687022721640251
131,2024-11-11 13:30:00+00:00,M1_elasticnet,-0.0027699116724794,-0.002818583943211012,Short,0.0027699116724794,0.0018687022721640251
132,2024-11-17 19:00:00+00:00,M1_elasticnet,-0.0073517627139612,-0.0058357603436676245,Short,0.0073517627139612,0.0018687022721640251
133,2024-12-06 13:30:00+00:00,M1_elasticnet,0.0003155515595628,-0.0018902897755485027,Short,-0.0003155515595628,0.0018687022721640251
135,2024-12-21 19:00:00+00:00,M1_elasticnet,-0.0027526299033415,-0.0031100032491905116,Short,0.0027526299033415,0.0018687022721640251
136,2025-01-10 13:30:00+00:00,M1_elasticnet,-0.0022981751439285,-0.004866488011188014,Short,0.0022981751439285,0.0018687022721640251
137,2025-01-14 13:30:00+00:00,M1_elasticnet,-0.0164171034700309,-0.009719266295810217,Short,0.0164171034700309,0.0018687022721640251
138,2025-01-19 19:00:00+00:00,M1_elasticnet,-0.005481479751943,-0.005458845092837493,Short,0.005481479751943,0.0018687022721640251
139,2025-02-07 13:30:00+00:00,M1_elasticnet,-0.0098783816686515,-0.006934653158162319,Short,0.0098783816686515,0.0018687022721640251
142,2025-03-11 13:32:00+00:00,M1_elasticnet,-0.0066263362433678,-0.006272437048131263,Short,0.0066263362433678,0.0018687022721640251
143,2025-03-19 19:00:00+00:00,M1_elasticnet,-0.0022438078999722,-0.0036109139804789137,Short,0.0022438078999722,0.0018687022721640251
144,2025-04-11 13:30:00+00:00,M1_elasticnet,-0.0039246834276212,-0.0031596528805186816,Short,0.0039246834276212,0.0018687022721640251
145,2025-04-11 13:32:00+00:00,M1_elasticnet,-0.0028141091937897,-0.0019107383820847592,Short,0.0028141091937897,0.0018687022721640251
146,2025-05-02 13:30:00+00:00,M1_elasticnet,-0.0131367684259356,-0.01204772202527183,Short,0.0131367684259356,0.0018687022721640251
147,2025-05-12 13:31:00+00:00,M1_elasticnet,-0.0093753090530386,-0.008253142394541313,Short,0.0093753090530386,0.0018687022721640251
148,2025-05-15 19:00:00+00:00,M1_elasticnet,0.0001188610594737,-0.004032817263845492,Short,-0.0001188610594737,0.0018687022721640251
149,2025-06-06 13:30:00+00:00,M1_elasticnet,0.0036688486596573,0.0043241801947144515,Long,0.0036688486596573,0.0018687022721640251
150,2025-06-10 13:31:00+00:00,M1_elasticnet,0.0011906861894694,-0.0026644332458387677,Short,-0.0011906861894694,0.0018687022721640251
151,2025-06-20 19:00:00+00:00,M1_elasticnet,-0.0125240445906007,-0.008020863783682582,Short,0.0125240445906007,0.0018687022721640251
152,2025-07-04 13:30:00+00:00,M1_elasticnet,0.0047574067514498,0.004881808146953104,Long,0.0047574067514498,0.0018687022721640251
153,2025-07-14 13:30:00+00:00,M1_elasticnet,-0.015239939528597,-0.007449241283297331,Short,0.015239939528597,0.0018687022721640251
154,2025-07-17 19:00:00+00:00,M1_elasticnet,-0.0067904529015092,-0.006865559098120475,Short,0.0067904529015092,0.0018687022721640251
155,2025-08-08 13:30:00+00:00,M1_elasticnet,-0.0044596635646649,-0.003239564810760813,Short,0.0044596635646649,0.0018687022721640251
156,2025-08-13 13:31:00+00:00,M1_elasticnet,-0.0017259300553437,-0.0029889743838623045,Short,0.0017259300553437,0.0018687022721640251
157,2025-09-05 13:30:00+00:00,M1_elasticnet,-0.0008588392078572,-0.0032500080137367873,Short,0.0008588392078572,0.0018687022721640251
158,2025-09-13 13:31:00+00:00,M1_elasticnet,-0.0013999444736979,-0.0021619625129013663,Short,0.0013999444736979,0.0018687022721640251
159,2025-09-20 19:00:00+00:00,M1_elasticnet,-0.0133673001451445,-0.009131703897850353,Short,0.0133673001451445,0.0018687022721640251
160,2025-10-10 13:30:00+00:00,M1_elasticnet,-0.0107763068753038,-0.008030402722211893,Short,0.0107763068753038,0.0018687022721640251
161,2025-10-12 13:30:00+00:00,M1_elasticnet,0.0008912416644025,0.0028988443150411267,Long,0.0008912416644025,0.0018687022721640251
162,2025-11-07 13:30:00+00:00,M1_elasticnet,-0.0040980556886695,-0.00586693033529952,Short,0.0040980556886695,0.0018687022721640251
163,2025-11-13 13:30:00+00:00,M1_elasticnet,-0.0032591323604431,-0.0036725449875576535,Short,0.0032591323604431,0.0018687022721640251
167,2025-12-16 19:00:00+00:00,M1_elasticnet,-0.0045610183605263,-0.005384010386918484,Short,0.0045610183605263,0.0018687022721640251
128,2024-10-10 13:31:00+00:00,M1_gbdt,-0.0037587093132398,-0.008319387779118562,Short,0.0037587093132398,0.002165496709123052
129,2024-10-11 13:30:00+00:00,M1_gbdt,-0.0052962646545918,-0.007686021652127813,Short,0.0052962646545918,0.002165496709123052
131,2024-11-11 13:30:00+00:00,M1_gbdt,-0.0027699116724794,-0.00756417170318487,Short,0.0027699116724794,0.002165496709123052
132,2024-11-17 19:00:00+00:00,M1_gbdt,-0.0073517627139612,-0.00894721478898522,Short,0.0073517627139612,0.002165496709123052
134,2024-12-13 13:31:00+00:00,M1_gbdt,-0.0034128973739113,-0.006714105646748558,Short,0.0034128973739113,0.002165496709123052
135,2024-12-21 19:00:00+00:00,M1_gbdt,-0.0027526299033415,-0.005560697198765179,Short,0.0027526299033415,0.002165496709123052
136,2025-01-10 13:30:00+00:00,M1_gbdt,-0.0022981751439285,-0.006748887330752984,Short,0.0022981751439285,0.002165496709123052
137,2025-01-14 13:30:00+00:00,M1_gbdt,-0.0164171034700309,-0.008385749987615232,Short,0.0164171034700309,0.002165496709123052
138,2025-01-19 19:00:00+00:00,M1_gbdt,-0.005481479751943,-0.005615416734423902,Short,0.005481479751943,0.002165496709123052
139,2025-02-07 13:30:00+00:00,M1_gbdt,-0.0098783816686515,-0.009773161100005754,Short,0.0098783816686515,0.002165496709123052
142,2025-03-11 13:32:00+00:00,M1_gbdt,-0.0066263362433678,-0.007456476452944878,Short,0.0066263362433678,0.002165496709123052
144,2025-04-11 13:30:00+00:00,M1_gbdt,-0.0039246834276212,-0.003770957126194238,Short,0.0039246834276212,0.002165496709123052
146,2025-05-02 13:30:00+00:00,M1_gbdt,-0.0131367684259356,-0.011120832319267662,Short,0.0131367684259356,0.002165496709123052
147,2025-05-12 13:31:00+00:00,M1_gbdt,-0.0093753090530386,-0.010114208781049079,Short,0.0093753090530386,0.002165496709123052
149,2025-06-06 13:30:00+00:00,M1_gbdt,0.0036688486596573,0.004952226860349839,Long,0.0036688486596573,0.002165496709123052
151,2025-06-20 19:00:00+00:00,M1_gbdt,-0.0125240445906007,-0.00959471743024575,Short,0.0125240445906007,0.002165496709123052
153,2025-07-14 13:30:00+00:00,M1_gbdt,-0.015239939528597,-0.009663148075069185,Short,0.015239939528597,0.002165496709123052
154,2025-07-17 19:00:00+00:00,M1_gbdt,-0.0067904529015092,-0.0062717821305214964,Short,0.0067904529015092,0.002165496709123052
155,2025-08-08 13:30:00+00:00,M1_gbdt,-0.0044596635646649,-0.004073849449528114,Short,0.0044596635646649,0.002165496709123052
157,2025-09-05 13:30:00+00:00,M1_gbdt,-0.0008588392078572,-0.004299600086195143,Short,0.0008588392078572,0.002165496709123052
159,2025-09-20 19:00:00+00:00,M1_gbdt,-0.0133673001451445,-0.010170589553959903,Short,0.0133673001451445,0.002165496709123052
160,2025-10-10 13:30:00+00:00,M1_gbdt,-0.0107763068753038,-0.011213876338518643,Short,0.0107763068753038,0.002165496709123052
162,2025-11-07 13:30:00+00:00,M1_gbdt,-0.0040980556886695,-0.008071707544757452,Short,0.0040980556886695,0.002165496709123052
167,2025-12-16 19:00:00+00:00,M1_gbdt,-0.0045610183605263,-0.006385183131525728,Short,0.0045610183605263,0.002165496709123052
128,2024-10-10 13:31:00+00:00,M1_ols,-0.0037587093132398,-0.007647836240064813,Short,0.0037587093132398,0.002293823326558547
129,2024-10-11 13:30:00+00:00,M1_ols,-0.0052962646545918,-0.005834476185288847,Short,0.0052962646545918,0.002293823326558547
131,2024-11-11 13:30:00+00:00,M1_ols,-0.0027699116724794,-0.003509089081803733,Short,0.0027699116724794,0.002293823326558547
132,2024-11-17 19:00:00+00:00,M1_ols,-0.0073517627139612,-0.0052412826628959325,Short,0.0073517627139612,0.002293823326558547
135,2024-12-21 19:00:00+00:00,M1_ols,-0.0027526299033415,-0.0027944907712344454,Short,0.0027526299033415,0.002293823326558547
136,2025-01-10 13:30:00+00:00,M1_ols,-0.0022981751439285,-0.00584721482793006,Short,0.0022981751439285,0.002293823326558547
137,2025-01-14 13:30:00+00:00,M1_ols,-0.0164171034700309,-0.011699488640617123,Short,0.0164171034700309,0.002293823326558547
138,2025-01-19 19:00:00+00:00,M1_ols,-0.005481479751943,-0.005886792140808525,Short,0.005481479751943,0.002293823326558547
139,2025-02-07 13:30:00+00:00,M1_ols,-0.0098783816686515,-0.007303207666314588,Short,0.0098783816686515,0.002293823326558547
141,2025-03-07 13:30:00+00:00,M1_ols,-0.0004406712229589,0.0024739148116920138,Long,-0.0004406712229589,0.002293823326558547
142,2025-03-11 13:32:00+00:00,M1_ols,-0.0066263362433678,-0.006416684563691134,Short,0.0066263362433678,0.002293823326558547
143,2025-03-19 19:00:00+00:00,M1_ols,-0.0022438078999722,-0.0035664327642105937,Short,0.0022438078999722,0.002293823326558547
144,2025-04-11 13:30:00+00:00,M1_ols,-0.0039246834276212,-0.0029329042107944774,Short,0.0039246834276212,0.002293823326558547
146,2025-05-02 13:30:00+00:00,M1_ols,-0.0131367684259356,-0.013613485146375653,Short,0.0131367684259356,0.002293823326558547
147,2025-05-12 13:31:00+00:00,M1_ols,-0.0093753090530386,-0.008745321440601002,Short,0.0093753090530386,0.002293823326558547
148,2025-05-15 19:00:00+00:00,M1_ols,0.0001188610594737,-0.0036928504276789995,Short,-0.0001188610594737,0.002293823326558547
149,2025-06-06 13:30:00+00:00,M1_ols,0.0036688486596573,0.00675851274369659,Long,0.0036688486596573,0.002293823326558547
151,2025-06-20 19:00:00+00:00,M1_ols,-0.0125240445906007,-0.009186318133021072,Short,0.0125240445906007,0.002293823326558547
152,2025-07-04 13:30:00+00:00,M1_ols,0.0047574067514498,0.006875887799263387,Long,0.0047574067514498,0.002293823326558547
153,2025-07-14 13:30:00+00:00,M1_ols,-0.015239939528597,-0.009194320333889654,Short,0.015239939528597,0.002293823326558547
154,2025-07-17 19:00:00+00:00,M1_ols,-0.0067904529015092,-0.006664428601299571,Short,0.0067904529015092,0.002293823326558547
155,2025-08-08 13:30:00+00:00,M1_ols,-0.0044596635646649,-0.0033746904461588833,Short,0.0044596635646649,0.002293823326558547
157,2025-09-05 13:30:00+00:00,M1_ols,-0.0008588392078572,-0.00287696906661083,Short,0.0008588392078572,0.002293823326558547
159,2025-09-20 19:00:00+00:00,M1_ols,-0.0133673001451445,-0.011400968510992048,Short,0.0133673001451445,0.002293823326558547
160,2025-10-10 13:30:00+00:00,M1_ols,-0.0107763068753038,-0.009180121359209464,Short,0.0107763068753038,0.002293823326558547
